what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1329400371816
stopped,bundle,de.cas.deadcode,1.0.0.201108090525NGT,"de.cas.deadcode",1329400371819
stopped,bundle,de.fzi.sissy.dpanalyzer,1.0.0.201108090525NGT,"de.fzi.sissy.dpanalyzer",1329400371823
stopped,bundle,de.fzi.sissy.commandline,1.0.0.201108090525NGT,"de.fzi.sissy.commandline",1329400371823
stopped,bundle,de.fzi.sissy.main,1.0.0.201108090525NGT,"de.fzi.sissy.main",1329400371825
stopped,bundle,de.fzi.sissy.dashboardgenerator,1.0.0.201108090525NGT,"de.fzi.sissy.dashboardgenerator",1329400371826
stopped,bundle,de.fzi.sissy.exporters.graphml,1.0.0.201108090525NGT,"de.fzi.sissy.exporters.graphml",1329400371828
stopped,bundle,de.fzi.sissy.extractors.cpp,1.0.0.201108090525NGT,"de.fzi.sissy.extractors.cpp",1329400371831
stopped,bundle,de.fzi.sissy.extractors.cpp.cdt3,1.0.0.201108090525NGT,"de.fzi.sissy.extractors.cpp.cdt3",1329400371834
stopped,bundle,de.fzi.sissy.extractors.cpp.cdt6,1.0.0.201108090525NGT,"de.fzi.sissy.extractors.cpp.cdt6",1329400371836
stopped,bundle,de.fzi.sissy.extractors.delphi,1.0.0.201108090525NGT,"de.fzi.sissy.extractors.delphi",1329400371839
stopped,bundle,de.fzi.sissy.persistence.file,1.0.0.201108090525NGT,"de.fzi.sissy.persistence.file",1329400371842
stopped,bundle,de.fzi.sissy.extractors.java,1.0.0.201108090525NGT,"de.fzi.sissy.extractors.java",1329400371848
stopped,bundle,de.fzi.sissy.extractors,1.0.0.201108090525NGT,"de.fzi.sissy.extractors",1329400371852
stopped,bundle,de.fzi.sissy.gastimporter,1.0.0.201108090525NGT,"de.fzi.sissy.gastimporter",1329400371857
stopped,bundle,de.fzi.sissy.metrics,1.0.0.201108090525NGT,"de.fzi.sissy.metrics",1329400371860
stopped,bundle,de.fzi.sissy.persistence,1.0.0.201108090525NGT,"de.fzi.sissy.persistence",1329400371863
stopped,bundle,de.uka.ipd.sdq.workflow,1.1.0.201101110859NGT,"de.uka.ipd.sdq.workflow",1329400371865
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1329400371867
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1329400371867
stopped,bundle,org.eclipse.xsd.editor,2.6.0.v20100914-1218,"org.eclipse.xsd.editor",1329400371867
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1329400371867
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1329400371872
stopped,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1329400371875
stopped,bundle,org.eclipse.emf.databinding.edit,1.2.0.v20100914-1218,"org.eclipse.emf.databinding.edit",1329400371875
stopped,bundle,org.eclipse.emf.databinding,1.2.0.v20100914-1218,"org.eclipse.emf.databinding",1329400371875
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20100521-1846,"org.eclipse.emf.cheatsheets",1329400371875
stopped,bundle,org.eclipse.amalgam.discovery.modeling,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.modeling",1329400371875
stopped,bundle,org.eclipse.amalgam.discovery.ui,1.1.0.v201006150414,"org.eclipse.amalgam.discovery.ui",1329400371881
stopped,bundle,org.eclipse.emf.cdo.ui,3.0.0.v20100618-1453,"org.eclipse.emf.cdo.ui",1329400371881
stopped,bundle,org.eclipse.uml2.uml.ecore.exporter,2.4.0.v201005031530,"org.eclipse.uml2.uml.ecore.exporter",1329400371882
stopped,bundle,org.eclipse.xsd.ecore.exporter,2.5.0.v20100521-1855,"org.eclipse.xsd.ecore.exporter",1329400371882
stopped,bundle,org.eclipse.emf.exporter,2.6.0.v20100521-1846,"org.eclipse.emf.exporter",1329400371882
stopped,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20100521-1846,"org.eclipse.emf.importer.ecore",1329400371882
stopped,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1329400371883
stopped,bundle,org.eclipse.emf.importer.rose,2.6.0.v20100521-1846,"org.eclipse.emf.importer.rose",1329400371883
stopped,bundle,org.fujaba.sdm.ui,1.0.0.201108081528,"org.fujaba.sdm.ui",1329400371883
stopped,bundle,org.storydriven.modeling,1.0.0,"org.storydriven.modeling",1329400371883
stopped,bundle,org.eclipse.uml2.uml.ecore.importer,2.4.0.v201005031530,"org.eclipse.uml2.uml.ecore.importer",1329400371883
stopped,bundle,org.eclipse.xsd.ecore.importer,2.6.0.v20100521-1855,"org.eclipse.xsd.ecore.importer",1329400371883
stopped,bundle,org.eclipse.emf.importer,2.6.0.v20100521-1846,"org.eclipse.emf.importer",1329400371883
stopped,bundle,org.eclipse.emf.converter,2.5.0.v20100914-1218,"org.eclipse.emf.converter",1329400371883
stopped,bundle,org.eclipse.uml2.codegen.ecore.ui,1.6.0.v201005031530,"org.eclipse.uml2.codegen.ecore.ui",1329400371883
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1329400371883
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.4.0.v20100521-1847,"org.eclipse.emf.mapping.ecore2ecore.editor",1329400371884
stopped,bundle,org.eclipse.uml2.examples.uml.ui,3.0.1.v201008191505,"org.eclipse.uml2.examples.uml.ui",1329400371884
stopped,bundle,de.mdelab.workflow.editor,1.2.0.201107031042,"de.mdelab.workflow.editor",1329400371884
