what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1328273857607
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1328273857622
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1328273857622
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1328273857622
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328273857638
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1328273857638
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1328273857653
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1328273857669
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1328273857685
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1328273857685
os,sysinfo,,,"win32",1328273857716
arch,sysinfo,,,"x86",1328273857716
ws,sysinfo,,,"win32",1328273857716
locale,sysinfo,,,"sv_SE",1328273857716
processors,sysinfo,,,"2",1328273857716
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328273857716
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1328273857716
java.specification.name,sysinfo,,,"Java Platform API Specification",1328273857716
java.specification.vendor,sysinfo,,,"Oracle Corporation",1328273857716
java.specification.version,sysinfo,,,"1.7",1328273857716
java.vendor,sysinfo,,,"Oracle Corporation",1328273857716
java.version,sysinfo,,,"1.7.0_01",1328273857716
java.vm.info,sysinfo,,,"mixed mode, sharing",1328273857716
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1328273857716
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328273857716
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1328273857716
java.vm.specification.version,sysinfo,,,"1.7",1328273857716
java.vm.vendor,sysinfo,,,"Oracle Corporation",1328273857716
java.vm.version,sysinfo,,,"21.1-b02",1328273857716
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328274153788
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328274154007
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1328274232397
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328274253987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274261210
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1328274261319
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274264143
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1328274281724
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274358273
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274361346
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328274402406
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328274403248
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328274405853
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1328274405916
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1328274410018
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274432545
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274452170
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1328274453355
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1328274501278
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274523056
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274526457
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274590152
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1328274602460
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274604082
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274605377
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1328274613645
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328274828270
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328274830922
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1328274836257
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1328274837614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328274859813
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328516262627
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1328516263251
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1328516268462
