what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1330330613202
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1330330613202
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1330330613203
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1330330613206
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1330330613209
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1330330613210
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1330330613213
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1330330613215
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1330330613219
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1330330613221
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1330330613250
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1330330613275
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1330330613275
os,sysinfo,,,"win32",1330330613285
arch,sysinfo,,,"x86",1330330613286
ws,sysinfo,,,"win32",1330330613286
locale,sysinfo,,,"sv_SE",1330330613286
processors,sysinfo,,,"2",1330330613286
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330330613286
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1330330613286
java.specification.name,sysinfo,,,"Java Platform API Specification",1330330613286
java.specification.vendor,sysinfo,,,"Oracle Corporation",1330330613286
java.specification.version,sysinfo,,,"1.7",1330330613286
java.vendor,sysinfo,,,"Oracle Corporation",1330330613286
java.version,sysinfo,,,"1.7.0_01",1330330613286
java.vm.info,sysinfo,,,"mixed mode, sharing",1330330613286
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1330330613286
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330330613286
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1330330613286
java.vm.specification.version,sysinfo,,,"1.7",1330330613286
java.vm.vendor,sysinfo,,,"Oracle Corporation",1330330613286
java.vm.version,sysinfo,,,"21.1-b02",1330330613286
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1330330614361
error,log,,,"Failed to load properties file for project 'CoAP'",1330330614999
error,log,,,"Failed to load properties file for project 'jCoapAndroid'",1330330615003
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1330330615617
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1330330615910
